//X,Y,Z,R,G,B,object_tag,object_id,spot,Original cloud index
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
16,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-15,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
15,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,24,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-20,0,245,121,0,25,0,0,0
12,-21,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,24,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-23,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-25,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,24,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-26,0,245,121,0,25,0,0,0
11,-28,0,245,121,0,25,0,0,0
11,-28,0,245,121,0,25,0,0,0
11,-28,0,245,121,0,25,0,0,0
11,-28,0,245,121,0,25,0,0,0
11,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,25,0,0,0
12,-28,0,245,121,0,24,0,0,0
12,-28,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,24,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-29,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
12,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-31,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-32,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
13,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
14,-33,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-16,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
17,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-17,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
16,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
15,-19,0,245,121,0,25,0,0,0
